x,y,s
0.4510599637180674,-0.3183899471054595,0.05633569486102205
0.462539894068859,-0.24978490233868472,0.04570631146053826
0.44986715840186575,-0.14404655948988915,0.05871972365333583
0.43536624302116633,-0.06397913041221298,0.05299931414210477
0.4543859344359783,-0.06701625280549228,0.0473281958975051
0.4234336899948577,0.015837913985132915,0.06725395282884938
0.42243214527261996,0.12083128168846871,0.05019382124220705
0.41625121595773934,0.21436156897624253,0.04625828648931856
0.4479642861977857,0.24659112189659932,0.050111461026258255
0.45163288553750475,0.3272469652303505,0.06798905235018851
0.45106551222294133,0.39955048011811417,0.0406083722748104
0.45809694213062846,0.42075358245236716,0.0597225918077426
0.4564172615917247,0.5220463965656544,0.04459715457567513
0.43576579427589246,0.6156938679009527,0.0714554711166693
0.43325474487264104,0.6843609129675645,0.05742045452250033
0.4697768989767475,0.6735748172914238,0.06496581985521316
0.45443363208785253,0.7821335797834688,0.04194620004009211
0.46381048197228053,0.862631179991362,0.04705723331296756
0.48123797104830957,-0.8032730929952441,0.053413518238043654
0.5068768348588558,-0.7038015421984144,0.05145751471006834
0.5224213587874875,-0.6555923391598258,0.04731634235759131
0.5505575854124508,-0.6002738945572518,0.0695603959186432
0.5350811748886994,-0.5160149988775122,0.062596087413445
0.49026504623450307,-0.45176946416011177,0.0682122993376515
0.5026038700739761,-0.36186545966137146,0.054931773853240023
0.5223776969449119,-0.33428507279664305,0.04124459211484706
0.5307541973381494,-0.23995366856038117,0.06284889955832343
0.4956499173823939,-0.16440551093982567,0.05178668859394941
0.4676125578153476,-0.09829644992969967,0.04750590022263853
0.5298569212870146,-0.004005275485088999,0.03885266172436121
0.50879920958654,0.04701893608994764,0.050015780192320065
0.4877108882821163,0.12615320023901636,0.05939043652900331
0.479187033930499,0.17495716113934004,0.0488300509527174
0.5329391846533809,0.24938250478068033,0.05744628044452943
0.4779435187037448,0.3331552900645007,0.04895809343165246
0.5214167074353905,0.39331916086863183,0.03340438088969236
0.5359365614435998,0.4181101310126166,0.060883415348636886
0.4984242786826042,0.5178871873605656,0.04333862907247787
0.49155531324460844,0.5691445238181583,0.041395368425846575
0.5027047809114223,0.6667333941087146,0.039138743686445675
0.5186174367038798,0.7654336300266005,0.053915296255712515
0.5102338226360095,0.7985715389794698,0.05304982023550026
0.6178228370883251,-0.7910104136482983,0.05465014752712774
0.5451251719895196,-0.716018532704315,0.04900115972464469
0.58608849875636,-0.6544570037141119,0.06142783053699938
0.6005267408369714,-0.5766574363189975,0.053751075156185525
0.5730300313115951,-0.5031517937025437,0.04271189462658966
0.5810644955157634,-0.46734238580638393,0.03723852987100541
0.5660733929932525,-0.3704794250045067,0.049862985329896754
0.6240423194531107,-0.3191358444634269,0.05349560168116484
0.5746230186876758,-0.2424781334942693,0.04379363513623673
0.5931744496216901,-0.1647916282799307,0.053148967211343906
0.6217050025234803,-0.0877299996466907,0.051296977363643075
0.6000505078243463,-0.05698306688569319,0.048470005787365024
0.5653946533578352,0.010851139231742909,0.034294113059898754
0.5999596361924205,0.1010391354312523,0.049685775451962344
0.6055164751137133,0.17935842934844706,0.0420496396714553
0.5740419601475298,0.19343569190582421,0.06569877914523754
0.568671009996404,0.30817779440261145,0.05456405143249733
0.5881713714880268,0.39552984379254336,0.04892002770755848
0.5927074544674427,0.4429031745591552,0.062130853042105444
0.5705898560402858,0.5298704456223402,0.07037947311929763
0.6108920684690207,0.568744528398362,0.06621615880214807
0.5522605419824952,0.6182095358207639,0.053622392085380874
0.6037210022543789,0.7220833620590645,0.035486331545533635
0.6420693087104905,0.8131687306588924,0.05474010114483068
0.6867491979120852,-0.7149825404766604,0.04484511699892575
0.6563974561528139,-0.6765763072308638,0.04261444854772256
0.6397165937161505,-0.5766039635655243,0.04319727935003159
0.6405352987214825,-0.5155947000152056,0.047697943067870244
0.6724851066249863,-0.45400000938857016,0.05485820640965396
0.6325560686076103,-0.3726050626669424,0.05178474499380349
0.6460166423399101,-0.2679930436697899,0.041283819184576034
0.6627951577352407,-0.2363906128563044,0.04942798811444552
0.651640197011713,-0.16351141059075816,0.053969130015949135
0.6548441033245636,-0.09772875649831805,0.04662286245305291
0.6319841521618296,-0.026964177741234666,0.04450139194467764
0.6482637975635991,0.04782283254481842,0.037133532979918366
0.646759312691692,0.10242714304795285,0.05902550784302278
0.631025356500962,0.14871436454331094,0.043918680098368995
0.6515434632958779,0.21922209875053997,0.06057953495558335
0.6615948726039997,0.3204145137514883,0.032192550167024825
0.6926547627731016,0.37712487499901937,0.05701960147234797
0.6618746382038372,0.4498315459696508,0.051286360294580315
0.6593276341560558,0.5274461757680913,0.03595621947718563
0.6550883173487901,0.6059766681416084,0.04509307002982026
0.6503999420168791,0.6123612802645968,0.037996684673809664
0.6559024408708443,0.7232983955697533,0.06155838451594016
0.7267660697571708,-0.6430281376761061,0.05938236073666396
0.6965310769464012,-0.5625168756247072,0.05154250861085836
0.7198467694796693,-0.4801552202926377,0.04818034542567463
0.7488576493777521,-0.4089799467329844,0.04806988241707667
0.7232563202825331,-0.371608341126086,0.05277168248051301
0.7288110856799662,-0.32913192077417913,0.042626091110668646
0.7201216093936748,-0.2583255903470731,0.054030626523027384
0.7059901967591717,-0.20065835609738145,0.06671103702682472
0.6991951190590375,-0.10470245557148976,0.05646139211938458
0.7282739671216611,-0.04770133246119698,0.04358111726556457
0.7313466111087485,0.019936859951678657,0.05759326049064694
0.7207113252485617,0.09047439678596848,0.028445008107170267
0.7543015202339126,0.15835130378215748,0.060819007134544786
0.7264408617429535,0.24880119853948768,0.039016204630275345
0.7445697882976248,0.31475885374055945,0.046338647947386805
0.7376668459826901,0.3405146928061327,0.04147163509682174
0.7267493836397942,0.44380419934968773,0.040379434518957466
0.733623453803738,0.5103156808615116,0.05005536287150817
0.7252172602700648,0.6059625861181823,0.04100479430482379
0.7107618335605551,0.6654710846426262,0.06582098806240927
0.7933117381302341,-0.5691599060091644,0.048731623764057375
0.8372519330370747,-0.539218393423338,0.0659614720259413
0.8210902464412537,-0.43035943977503316,0.03690342968347801
0.7980564315158593,-0.36862920625865164,0.058250034209198914
0.7874886535610479,-0.3239221046694866,0.04164594242895571
0.8125619994431674,-0.24179768492788453,0.050511780202542184
0.7723224935786288,-0.19399011166502855,0.06766922072219392
0.77491926064809,-0.13457964311958184,0.04498182889656284
0.7905309181888416,-0.04567665548904548,0.04038975903456726
0.797340735451847,0.01318116851492273,0.05524171654854032
0.7567469748110303,0.09344514014182037,0.054169311610016174
0.7833787370615807,0.17986998094188653,0.0703077262227389
0.7807354671885139,0.23965247535105622,0.05288900722631444
0.8003431765093088,0.27723480657832344,0.054139479950817845
0.8161271061637205,0.396846372319343,0.030864805976335525
0.7855271552504803,0.498824189800769,0.056126445364514256
0.7850728896117872,0.5219482026681712,0.04596928616749926
0.7964391046849224,0.5524205982219308,0.050168560214657175
0.8649250737621887,-0.4454065271119526,0.04877810588131449
0.869085462960887,-0.3853140294181686,0.05397916870329286
0.8514122853622206,-0.29372426022926135,0.04776007865525585
0.833064621641873,-0.2519323342511487,0.05419345320719787
0.843382639040027,-0.20458212031307207,0.04901754742326787
0.8783795767130311,-0.11328940160585699,0.05133458045702544
0.9082131795291776,-0.011466114741267845,0.04784448682767839
0.8661164936901425,0.0187845955766431,0.058998410790029016
0.8700691975477525,0.11924137406545332,0.03424791560630552
0.8595948779935589,0.1507478406949469,0.052214964264418774
0.8539598518761502,0.247775131595267,0.046932967507299
0.8537948185851028,0.3165424003265319,0.047002411391727804
0.8574288329806594,0.39101763163531655,0.04273908141314579
0.8696373279262433,0.4530891730755208,0.059287278738635485
0.9481900551152964,-0.3250816375685699,0.06023105598582537
0.8977806906896871,-0.24221149827892005,0.048308930113330976
0.9435759221572232,-0.17901519805035174,0.04726361259330755
0.9252538686037399,-0.08918771235559614,0.045429082596473956
0.9096614766552166,-0.0526612760912184,0.03708977862817674
0.945971877980709,0.03619054911432783,0.060457881264290476
0.9462566347094828,0.08271508701226146,0.035561929044877885
0.9267639381033601,0.16041262792291666,0.05345725962048911
0.9477129062570318,0.1986047966729263,0.056560360250150495
0.9724209697826668,0.33217648687397117,0.05332566622683884
